m07_row_id_or_alias,rust_function_alias,scilab_function_alias_if_known,source_file_locator,formula_family,risk_tier,likely_domain,unit/frame/time_dependency,numerical_sensitivity,singularity_or_branch_risk,external_data_required,recommended_chunk_group,implementation_readiness,block_reason,required_validation_evidence,notes
PORT_STATUS_RELEASE_GATE.csv:row_0720,ch7_lunar_miss_from_sweep_time,foa_ch07_ast_ch7_lunar_miss_from_sweep_time,source_scilab/ch7_simple/ast_ch7_simple_trajectories.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-051,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0721,ch7_minimum_energy_lunar,foa_ch07_ast_ch7_minimum_energy_lunar,source_scilab/ch7_simple/ast_ch7_simple_trajectories.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-051,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0722,ch7_simple_lunar_trajectory,foa_ch07_ast_ch7_simple_lunar_trajectory,source_scilab/ch7_simple/ast_ch7_simple_trajectories.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-051,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0723,ch7_angular_momentum_scalar,foa_ch07_ast_ch7_angular_momentum_scalar,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0724,ch7_eccentricity_from_p_a,foa_ch07_ast_ch7_eccentricity_from_p_a,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0725,ch7_elements_from_r_v_phi,foa_ch07_ast_ch7_elements_from_r_v_phi,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0726,ch7_elliptic_E_from_true,foa_ch07_ast_ch7_elliptic_E_from_true,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0727,ch7_flight_path_from_h,foa_ch07_ast_ch7_flight_path_from_h,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0728,ch7_hyperbolic_F_from_true,foa_ch07_ast_ch7_hyperbolic_F_from_true,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0729,ch7_mean_anomaly_from_true,foa_ch07_ast_ch7_mean_anomaly_from_true,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0730,ch7_parabolic_D_from_true,foa_ch07_ast_ch7_parabolic_D_from_true,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0731,ch7_parameter_from_h,foa_ch07_ast_ch7_parameter_from_h,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0732,ch7_semimajor_from_energy,foa_ch07_ast_ch7_semimajor_from_energy,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0733,ch7_specific_energy,foa_ch07_ast_ch7_specific_energy,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"gravitational parameter units, inertial frame assumption, and conic branch contract required",medium; singular/degenerate conic cases and unit consistency dominate,"elliptic/parabolic/hyperbolic, circular/eccentric, and radius/energy domain branches required",no_by_metadata_locator_only,8E_or_9A_classical_two_body_algebra_contracts,contract_review_first_no_implementation,blocked_until_two_body_units_conic_branch_and_domain_contract,analytical reference cases; dimensional tests; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Classical two-body algebra pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0734,ch7_speed_from_energy,foa_ch07_ast_ch7_speed_from_energy,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0735,ch7_time_of_flight_conic,foa_ch07_ast_ch7_time_of_flight_conic,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0736,ch7_time_of_flight_elliptic,foa_ch07_ast_ch7_time_of_flight_elliptic,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0737,ch7_true_anomaly_from_r_outbound,foa_ch07_ast_ch7_true_anomaly_from_r_outbound,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-047,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0738,ch7_true_anomaly_from_r_rdot,foa_ch07_ast_ch7_true_anomaly_from_r_rdot,source_scilab/ch7_twobody/ast_ch7_kepler_time.sci,low_risk_vector_math,low_risk_candidate,mission design / patched-conic astrodynamics,finite vector/scalar input policy; no frame/time dependency unless module-local semantics add one,low for algebraic helpers; medium near zero vector for normalization/angle,"zero-vector, tolerance, and dimension policy required for normalization/angle variants",no_by_metadata_locator_only,8D_helper_deduplication_then_low_risk_vector_contracts,metadata_ready_but_deduplicate_before_public_formula,standard_formula_vault_gate_and_duplicate_helper_policy,analytical vector identities; zero-vector negative cases; source equivalence if chosen; family validation card; scilab_equivalence_job_alias=SEQ-047,Common vector helper; likely duplicate of existing central M00 vector kernels.
PORT_STATUS_RELEASE_GATE.csv:row_0739,ch8_clip,foa_ch08_ast8_clip,source_scilab/ch8_core/ast_ch8_core.sci,low_risk_scalar_math,low_risk_candidate,mission design / patched-conic astrodynamics,finite scalar input policy; no frame/time dependency by metadata,low except at clamp/sqrt/acos boundaries,domain clamp and non-finite policy required; no iterative branch expected,no_by_metadata_locator_only,8D_helper_deduplication_then_low_risk_scalar_contracts,metadata_ready_but_deduplicate_before_public_formula,standard_formula_vault_gate_and_duplicate_helper_policy,boundary-value analytical tests; source equivalence if selected; family validation card; scilab_equivalence_job_alias=SEQ-052,Common scalar helper; likely duplicate utility row.
PORT_STATUS_RELEASE_GATE.csv:row_0740,ch8_acos_safe,foa_ch08_ast8_acos_safe,source_scilab/ch8_core/ast_ch8_core.sci,low_risk_scalar_math,low_risk_candidate,mission design / patched-conic astrodynamics,finite scalar input policy; no frame/time dependency by metadata,low except at clamp/sqrt/acos boundaries,domain clamp and non-finite policy required; no iterative branch expected,no_by_metadata_locator_only,8D_helper_deduplication_then_low_risk_scalar_contracts,metadata_ready_but_deduplicate_before_public_formula,standard_formula_vault_gate_and_duplicate_helper_policy,boundary-value analytical tests; source equivalence if selected; family validation card; scilab_equivalence_job_alias=SEQ-052,Common scalar helper; likely duplicate utility row.
PORT_STATUS_RELEASE_GATE.csv:row_0741,ch8_asin_safe,foa_ch08_ast8_asin_safe,source_scilab/ch8_core/ast_ch8_core.sci,low_risk_scalar_math,low_risk_candidate,mission design / patched-conic astrodynamics,finite scalar input policy; no frame/time dependency by metadata,low except at clamp/sqrt/acos boundaries,domain clamp and non-finite policy required; no iterative branch expected,no_by_metadata_locator_only,8D_helper_deduplication_then_low_risk_scalar_contracts,metadata_ready_but_deduplicate_before_public_formula,standard_formula_vault_gate_and_duplicate_helper_policy,boundary-value analytical tests; source equivalence if selected; family validation card; scilab_equivalence_job_alias=SEQ-052,Common scalar helper; likely duplicate utility row.
PORT_STATUS_RELEASE_GATE.csv:row_0742,ch8_wrap_2pi,foa_ch08_ast8_wrap_2pi,source_scilab/ch8_core/ast_ch8_core.sci,angle_normalization,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,radian angle convention; endpoint/interval policy required; usually no frame/time dependency,low numerical sensitivity but endpoint-sensitive at multiples of pi/two-pi,endpoint convention for -pi/pi/0/two-pi unresolved unless separately contracted,no_by_metadata_locator_only,8B_or_8D_angle_endpoint_policy_then_deduplicate_wrappers,blocked_until_endpoint_contract_review,blocked_until_angle_interval_endpoint_policy_and_nonfinite_policy,endpoint vector table; periodicity identities; source-row review; Scilab equivalence job for exact family; scilab_equivalence_job_alias=SEQ-052,Angle wrap/quadrant normalization pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0743,ch8_wrap_pi,foa_ch08_ast8_wrap_pi,source_scilab/ch8_core/ast_ch8_core.sci,angle_normalization,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,radian angle convention; endpoint/interval policy required; usually no frame/time dependency,low numerical sensitivity but endpoint-sensitive at multiples of pi/two-pi,endpoint convention for -pi/pi/0/two-pi unresolved unless separately contracted,no_by_metadata_locator_only,8B_or_8D_angle_endpoint_policy_then_deduplicate_wrappers,blocked_until_endpoint_contract_review,blocked_until_angle_interval_endpoint_policy_and_nonfinite_policy,endpoint vector table; periodicity identities; source-row review; Scilab equivalence job for exact family; scilab_equivalence_job_alias=SEQ-052,Angle wrap/quadrant normalization pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0744,ch8_deg2rad,foa_ch08_ast8_deg2rad,source_scilab/ch8_core/ast_ch8_core.sci,unit_conversion,low_risk_candidate,mission design / patched-conic astrodynamics,unit/constants contract required; no frame dependency unless canonical gravitational parameter convention is embedded,low for direct unit scaling; medium when canonical units/constants are bundled,"unit dimension, constant source, and non-finite input policy required; no branch expected for pure scaling",possible_for_constant_tables_or_source_values,8D_deduplicated_unit_conversion_helpers,metadata_ready_for_family_contract,standard_formula_vault_gate_only,unit identity tests; dimensional round trips; source-registry seed; validation family card; Scilab equivalence for exact source basename; scilab_equivalence_job_alias=SEQ-052,Unit/constants conversion pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0745,ch8_rad2deg,foa_ch08_ast8_rad2deg,source_scilab/ch8_core/ast_ch8_core.sci,unit_conversion,low_risk_candidate,mission design / patched-conic astrodynamics,unit/constants contract required; no frame dependency unless canonical gravitational parameter convention is embedded,low for direct unit scaling; medium when canonical units/constants are bundled,"unit dimension, constant source, and non-finite input policy required; no branch expected for pure scaling",possible_for_constant_tables_or_source_values,8D_deduplicated_unit_conversion_helpers,metadata_ready_for_family_contract,standard_formula_vault_gate_only,unit identity tests; dimensional round trips; source-registry seed; validation family card; Scilab equivalence for exact source basename; scilab_equivalence_job_alias=SEQ-052,Unit/constants conversion pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0746,ch8_norm,foa_ch08_ast8_norm,source_scilab/ch8_core/ast_ch8_core.sci,low_risk_vector_math,low_risk_candidate,mission design / patched-conic astrodynamics,finite vector/scalar input policy; no frame/time dependency unless module-local semantics add one,low for algebraic helpers; medium near zero vector for normalization/angle,"zero-vector, tolerance, and dimension policy required for normalization/angle variants",no_by_metadata_locator_only,8D_helper_deduplication_then_low_risk_vector_contracts,metadata_ready_but_deduplicate_before_public_formula,standard_formula_vault_gate_and_duplicate_helper_policy,analytical vector identities; zero-vector negative cases; source equivalence if chosen; family validation card; scilab_equivalence_job_alias=SEQ-052,Common vector helper; likely duplicate of existing central M00 vector kernels.
PORT_STATUS_RELEASE_GATE.csv:row_0747,ch8_specific_energy,foa_ch08_ast8_specific_energy,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"gravitational parameter units, inertial frame assumption, and conic branch contract required",medium; singular/degenerate conic cases and unit consistency dominate,"elliptic/parabolic/hyperbolic, circular/eccentric, and radius/energy domain branches required",no_by_metadata_locator_only,8E_or_9A_classical_two_body_algebra_contracts,contract_review_first_no_implementation,blocked_until_two_body_units_conic_branch_and_domain_contract,analytical reference cases; dimensional tests; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Classical two-body algebra pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0748,ch8_circular_speed,foa_ch08_ast8_circular_speed,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"gravitational parameter units, inertial frame assumption, and conic branch contract required",medium; singular/degenerate conic cases and unit consistency dominate,"elliptic/parabolic/hyperbolic, circular/eccentric, and radius/energy domain branches required",no_by_metadata_locator_only,8E_or_9A_classical_two_body_algebra_contracts,contract_review_first_no_implementation,blocked_until_two_body_units_conic_branch_and_domain_contract,analytical reference cases; dimensional tests; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Classical two-body algebra pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0749,ch8_escape_speed,foa_ch08_ast8_escape_speed,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"gravitational parameter units, inertial frame assumption, and conic branch contract required",medium; singular/degenerate conic cases and unit consistency dominate,"elliptic/parabolic/hyperbolic, circular/eccentric, and radius/energy domain branches required",no_by_metadata_locator_only,8E_or_9A_classical_two_body_algebra_contracts,contract_review_first_no_implementation,blocked_until_two_body_units_conic_branch_and_domain_contract,analytical reference cases; dimensional tests; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Classical two-body algebra pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0750,ch8_scalar_h,foa_ch08_ast8_scalar_h,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0751,ch8_speed_from_energy,foa_ch08_ast8_speed_from_energy,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0752,ch8_conic_from_rvphi,foa_ch08_ast8_conic_from_rvphi,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0753,ch8_true_anomaly_from_radius,foa_ch08_ast8_true_anomaly_from_radius,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0754,ch8_eccentric_anomaly_from_true,foa_ch08_ast8_eccentric_anomaly_from_true,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0755,ch8_hyperbolic_anomaly_from_true,foa_ch08_ast8_hyperbolic_anomaly_from_true,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0756,ch8_parabolic_tof_from_periapsis,foa_ch08_ast8_parabolic_tof_from_periapsis,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0757,ch8_tof_from_periapsis,foa_ch08_ast8_tof_from_periapsis,source_scilab/ch8_core/ast_ch8_core.sci,orbit_two_body,medium_risk_requires_contract_review,mission design / patched-conic astrodynamics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-052,Orbital mechanics/mission design pattern.
